C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_49_59_301.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_49_59_301.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_49_59_301.jpg, -0.2743866, 0.5989259, 0, 14.48887
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_49_59_404.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_49_59_404.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_49_59_404.jpg, -0.5645466, 0.3087659, 0, 14.92448
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_49_59_506.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_49_59_506.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_49_59_506.jpg, -0.7157156, 0.004642658, 0, 14.27724
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_49_59_609.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_49_59_609.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_49_59_609.jpg, -0.3551182, 0, 0, 14.13599
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_49_59_710.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_49_59_710.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_49_59_710.jpg, -0.05505974, 0.1224063, 0, 14.52159
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_49_59_810.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_49_59_810.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_49_59_810.jpg, 0, 0.4247571, 0, 14.15751
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_49_59_914.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_49_59_914.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_49_59_914.jpg, 0, 0.7202202, 0, 15.24066
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_50_00_019.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_50_00_019.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_50_00_019.jpg, 0, 1, 0, 15.9443
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_50_00_121.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_50_00_121.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_50_00_121.jpg, 0, 1, 0, 17.06628
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_50_00_223.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_50_00_223.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_50_00_223.jpg, 0, 1, 0, 18.07279
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_50_00_326.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_50_00_326.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_50_00_326.jpg, 0, 0.8439421, 0, 19.06827
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_50_00_431.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_50_00_431.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_50_00_431.jpg, -0.3149508, 0.479103, 0, 19.73528
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_50_00_536.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_50_00_536.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_50_00_536.jpg, -0.6140707, 0.1799832, 0, 19.75476
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_50_00_643.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_50_00_643.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_50_00_643.jpg, -0.3587511, 0, 0, 19.53524
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_50_00_747.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_50_00_747.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_50_00_747.jpg, -0.04530336, 0, 0, 19.36466
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_50_00_854.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_50_00_854.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_50_00_854.jpg, 0, 0.1909575, 0, 19.18095
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_50_00_953.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_50_00_953.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_50_00_953.jpg, 0, 0.4913841, 0, 19.38181
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_50_01_059.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_50_01_059.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_50_01_059.jpg, 0, 0.7879855, 0, 19.9865
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_50_01_163.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_50_01_163.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_50_01_163.jpg, -0.0222006, 1, 0, 20.9193
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_50_01_267.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_50_01_267.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_50_01_267.jpg, -0.3378582, 0.7281744, 0, 21.72124
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_50_01_371.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_50_01_371.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_50_01_371.jpg, -0.6906681, 0.3753645, 0, 21.99508
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_50_01_472.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_50_01_472.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_50_01_472.jpg, -0.3873786, 0.07207497, 0, 21.98808
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_50_01_573.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_50_01_573.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_50_01_573.jpg, -0.08465011, 0.0620334, 0, 21.81173
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_50_01_674.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_50_01_674.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_50_01_674.jpg, 0, 0.3639048, 0, 21.73366
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_50_01_780.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_50_01_780.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_50_01_780.jpg, 0, 0.6635052, 0, 22.23927
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_50_01_884.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_50_01_884.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_50_01_884.jpg, 0, 0.9526157, 0, 22.94344
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_50_01_989.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_50_01_989.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_50_01_989.jpg, 0, 1, 0, 24.12899
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_50_02_095.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_50_02_095.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_50_02_095.jpg, 0, 1, 0, 25.09949
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_50_02_196.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_50_02_196.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_50_02_196.jpg, 0, 1, 0, 26.05449
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_50_02_297.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_50_02_297.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_50_02_297.jpg, 0, 1, 0, 27.00112
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_50_02_396.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_50_02_396.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_50_02_396.jpg, 0, 0.8831314, 0, 27.91784
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_50_02_499.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_50_02_499.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_50_02_499.jpg, -0.2880126, 0.5768563, 0, 28.44439
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_50_02_604.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_50_02_604.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_50_02_604.jpg, -0.5060625, 0.2818864, 0, 28.49247
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_50_02_708.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_50_02_708.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_50_02_708.jpg, -0.1571964, 0, 0, 28.29205
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_50_02_808.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_50_02_808.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_50_02_808.jpg, 0, 0.1765764, 0, 28.05079
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_50_02_911.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_50_02_911.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_50_02_911.jpg, 0, 0.4841811, 0, 28.15925
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_50_03_014.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_50_03_014.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_50_03_014.jpg, 0, 0.7917663, 0, 28.63236
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_50_03_118.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_50_03_118.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_50_03_118.jpg, 0, 1, 0, 29.46062
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_50_03_225.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_50_03_225.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_50_03_225.jpg, 0, 1, 0, 30.19237
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_50_03_326.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_50_03_326.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_50_03_326.jpg, 0, 1, 0, 30.19028
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_50_03_429.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_50_03_429.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_50_03_429.jpg, 0, 1, 0, 30.1903
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_50_03_531.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_50_03_531.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_50_03_531.jpg, 0, 1, 0, 30.19028
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_50_03_634.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_50_03_634.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_50_03_634.jpg, 0, 1, 0, 30.19031
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_50_03_736.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_50_03_736.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_50_03_736.jpg, 0, 1, 0, 30.19058
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_50_03_840.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_50_03_840.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_50_03_840.jpg, 0, 1, 0, 30.1903
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_50_03_940.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_50_03_940.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_50_03_940.jpg, 0, 0.734517, 0, 30.13431
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_50_04_043.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_50_04_043.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_50_04_043.jpg, -0.0914697, 0.4269441, 0, 30.05365
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_50_04_144.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_50_04_144.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_50_04_144.jpg, -0.396051, 0.1223627, 0, 29.91519
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_50_04_251.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_50_04_251.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_50_04_251.jpg, -0.1131888, 0, 0, 29.52897
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_50_04_351.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_50_04_351.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_50_04_351.jpg, 0, 0, 0, 29.22346
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_50_04_455.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_50_04_455.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_50_04_455.jpg, 0, 0.1551444, 0, 28.97393
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_50_04_556.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_50_04_556.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_50_04_556.jpg, 0, 0.4585831, 0, 29.06355
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_50_04_660.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_50_04_660.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_50_04_660.jpg, 0, 0.7704546, 0, 29.50991
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_50_04_763.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_50_04_763.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_50_04_763.jpg, 0, 1, 0, 30.18995
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_50_04_864.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_50_04_864.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_50_04_864.jpg, 0, 1, 0, 30.19001
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_50_04_967.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_50_04_967.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_50_04_967.jpg, 0, 1, 0, 30.19032
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_50_05_072.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_50_05_072.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_50_05_072.jpg, -0.1466379, 0.6449908, 0, 30.10669
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_50_05_179.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_50_05_179.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_50_05_179.jpg, -0.4458048, 0.3458239, 0, 29.99693
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_50_05_282.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_50_05_282.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_50_05_282.jpg, -0.3552889, 0.03747248, 0, 29.7727
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_50_05_383.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_50_05_383.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_50_05_383.jpg, -0.07393627, 0, 0, 29.48665
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_50_05_485.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_50_05_485.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_50_05_485.jpg, 0, 0.1697268, 0, 29.22888
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_50_05_586.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_50_05_586.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_50_05_586.jpg, 0, 0.4755717, 0, 29.3426
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_50_05_689.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_50_05_689.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_50_05_689.jpg, 0, 0.8311497, 0, 29.95455
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_50_05_788.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_50_05_788.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_50_05_788.jpg, 0, 1, 0, 30.18917
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_50_05_893.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_50_05_893.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_50_05_893.jpg, 0, 1, 0, 30.19034
C:\Users\ASUS\Desktop\Data\IMG\center_2021_09_30_14_50_05_999.jpg, C:\Users\ASUS\Desktop\Data\IMG\left_2021_09_30_14_50_05_999.jpg, C:\Users\ASUS\Desktop\Data\IMG\right_2021_09_30_14_50_05_999.jpg, 0, 1, 0, 30.19029
